"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1394" "C2712363" "Other vomiting of newborn" "A" "C0270274" "Vomiting in newborn"
"1395" "C0520770" "Helicobacter-associated disease" "G/P" "C0004623" "Bacterial Infections"
"1396" "C0151739" "Perforation of small intestine" "A" "C0392063" "Perforation of intestine (nontraumatic)"
"1397" "C0008384" "Cholesterol Ester Storage Disease" "A" "C0023794;C0348490" "Lipoidosis;Other lipid storage disorders"
"1398" "C0278560" "Stage II Esophageal Cancer" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"1399" "C3146267" "Stage II Esophageal Cancer AJCC v7" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"1400" "C2347754" "Adult Spinal Cord Neoplasm" "G/P" "C0496938" "Neoplasm of uncertain or unknown behavior of spinal cord"
"1401" "C2347912" "Recurrent Adult Spinal Cord Neoplasm" "G/P" "C0496938" "Neoplasm of uncertain or unknown behavior of spinal cord"
"1402" "C0347016" "Secondary malignant neoplasm of spinal cord" "G/P" "C0153646;C0348385" "Malignant neoplasm of spinal cord;Secondary malignant neoplasm of other and unspecified parts of nervous system"
"1403" "C0685927" "Edentulous alveolar ridge" "G/P" "C1314006;C1704330" "Loss of teeth due to accident, extraction, or local periodontal disease;Dental Diseases"
"1404" "C0752132" "Infarction, Posterior Cerebral Artery" "G/P" "C0007785" "Cerebral Infarction"
"1405" "C1335473" "Conventional Chondrosarcoma" "G/P" "C0153509" "Malignant tumor of bone and articular cartilage"
"1406" "C2893932" "Unilateral primary osteoarthritis of knee" "G/P" "C0240111" "Arthritis of knee"
"1407" "C0271007" "Phthisis bulbi" "A" "C0154777" "Degenerative disorder of eye"
"1408" "C0812435" "Chromosome 11p deletion syndrome" "G/P" "C0003076;C0006826;C0008626;C0014130;C0025362;C0042075;C0268701;C0348362;C0478095;C0478107;C0494158;C1261378" "Aniridia;Malignant Neoplasms;Congenital chromosomal disease;Endocrine System Diseases;Mental Retardation;Urologic Diseases;Disorder of kidney and ureter, unspecified;Malignant neoplasm of connective and soft tissue, unspecified;Other specified congenital malformations;Other specified chromosome abnormalities;Malignant neoplasm of kidney, except pelvis;Encounter due to family history of malignant neoplasm"
"1409" "C0344183" "Exercise anaphylaxis" "A" "C0002792" "anaphylaxis"
"1410" "C0349650" "Non-tuberculous mycobacterial pneumonia" "A" "C0392054" "Pulmonary mycobacterial infection"
"1411" "C0040015" "Thrombasthenia" "A" "C0235604" "Qualitative platelet deficiency"
"1412" "C1853118" "Severe congenital neutropenia" "G/P" "C0001824" "Agranulocytosis"
"1413" "C0272170" "Shwachman syndrome" "A" "C0029771" "Other specified diseases of pancreas"
"1414" "C0341476" "Acute pancreatic fluid collection" "G/P" "C0030286" "Pancreatic Diseases"
"1415" "C0033958" "Psychosis, Brief Reactive" "A" "C0349198" "Acute transient psychotic disorder"
"1416" "C0410330" "Hill-Sachs lesion" "A" "C0478282" "Other specified injuries of shoulder and upper arm"
"1417" "C0341498" "Pancreatic anastomotic leak" "G/P" "C0030286;C0496137" "Pancreatic Diseases;Unspecified complication of procedure"
"1418" "C1283000" "Closed fracture of hip" "G/P" "C0015802;C0022408;C0478325;C0478393" "Femoral Fractures;Arthropathy;Fractures of other parts of femur;Other injuries of unspecified body region"
"1419" "C0272751" "Closed fracture of neck of femur" "A" "C0015806" "Femoral Neck Fractures"
"1420" "C1541448" "recurrent grade I lymphomatoid granulomatosis" "G/P" "C0003860;C0154125;C0155764;C0348396;C1264191" "Arteritis;Neoplasm of uncertain behavior of soft tissues;Unspecified disorders of arteries and arterioles;B-cell lymphoma, unspecified;Malignant immunoproliferative disease (clinical)"
"1421" "C1541449" "recurrent grade II lymphomatoid granulomatosis" "G/P" "C0003860;C0154125;C0155764;C0348396;C1264191" "Arteritis;Neoplasm of uncertain behavior of soft tissues;Unspecified disorders of arteries and arterioles;B-cell lymphoma, unspecified;Malignant immunoproliferative disease (clinical)"
"1422" "C0236811" "Chronobiology Disorders" "G/P" "C0027765" "nervous system disorder"
"1423" "C0747752" "Polysubstance abuse" "A" "C0494387" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, harmful use"
"1424" "C1281929" "Idiopathic juxtafoveal telangiectasia" "A" "C0494531" "Background retinopathy and retinal vascular changes"
"1425" "C2891282" "Other complications of liver transplant" "G/P" "C0451706" "Liver transplant failure and rejection"
"1426" "C1400137" "Hypertrophy of lingual tonsil" "A" "C0155829;C0272386" "Enlargement of tonsil or adenoid;Hypertrophy of tonsils"
"1427" "C1880083" "Cigarette Smoking Toxicity" "G/P" "C3263723" "Traumatic injury"
"1428" "C0854193" "Cognitive deterioration" "O" "C0037773" "Spastic Paraplegia, Hereditary"
"1429" "C0269229" "Primary female infertility" "A" "C0021361" "Female infertility"
"1430" "C0269230" "Secondary female infertility" "A" "C0021361;C0477789" "Female infertility;Female infertility of other origin"
"1431" "C0040582" "Tracheal Neoplasms" "G/P" "C0264221;C0339899;C0496918" "Disorder of upper respiratory system;Other specified diseases of upper respiratory tract;Neoplasm of uncertain or unknown behavior of respiratory organ, unspecified"
"1432" "C0040583" "Tracheal Stenosis" "G/P" "C0339899;C0348713" "Other specified diseases of upper respiratory tract;Other specified respiratory disorders"
"1433" "C0679441" "Disorder of olfactory system" "G/P" "C0869054" "Other disorders of nervous system not elsewhere classified in ICD10CM"
"1434" "C1997109" "Arteriosclerosis of coronary artery bypass graft" "A" "C0478488" "Other complications of cardiac and vascular prosthetic devices, implants and grafts"
"1435" "C1261238" "Occupational exposure to radiation" "A" "C0034525" "Effects of radiation"
"1436" "C0275127" "Poisoning by scorpion sting" "G/P" "C0274869;C0496113" "Toxic effect of heavy metal;Toxic effect of unspecified substance"
"1437" "C0023014" "Language Development Disorders" "A" "C0011768;C0236826;C0349325" "Developmental receptive language disorder;Developmental expressive language disorder;Developmental disorder of speech and language, unspecified"
"1438" "C2885333" "Toxic effect of coral snake venom" "G/P" "C0037379" "Snake Bites"
"1439" "C0012811" "Colon diverticulum anatomic structure" "A" "C1510475" "Diverticulosis"
"1440" "C1264290" "Traumatic brain injury with no loss of consciousness" "G/P" "C0018674" "Craniocerebral Trauma"
"1441" "C0752303" "Urological Manifestations" "G/C" "C0042075" "Urologic Diseases"
"1442" "C0549429" "Surgical site reaction" "G/P" "C0496137" "Unspecified complication of procedure"
"1443" "C0751507" "Sleep Fragmentation" "O" "C0851578;C0851578" "Sleep Disorders;Sleep Disorders"
"1444" "C0231767" "Achillodynia" "G/P" "C0030193;C0030196;C0231528;C0477645" "Pain;Pain in limb;Myalgia;Disorder of synovium and tendon, unspecified"
"1445" "C2919598" "Dysfunction of vestibular system" "G/P" "C0042594;C0494559" "Vestibular Diseases;Diseases of inner ear"
"1446" "C0269111" "Endometriosis of the cul-de-sac" "A" "C0156345" "Endometriosis of pelvic peritoneum"
"1447" "C0410173" "Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder)" "G/P" "C0026850;C0035204;C0154725;C0270960;C0494503;C0878544" "Muscular Dystrophy;Respiration Disorders;Other disorders of nervous system;Congenital myopathy (disorder);Primary disorder of muscle, unspecified;Cardiomyopathies"
"1448" "C0271716" "Postpancreatectomy hyperglycemia" "A" "C0494365" "Postprocedural hypoinsulinemia"
"1449" "C0856532" "Autoimmune hemolytic disease" "O" "C0002879;C0391817;C0472702;C0477308;C0477583" "Anemia, Hemolytic, Acquired;Drug-induced autoimmune hemolytic anemia;Anemia other/unspecified;Other autoimmune hemolytic anemias;Systemic involvement of connective tissue, unspecified"
"1450" "C1859101" "Vertebral chordoma" "G/P" "C0153509;C0346667;C0348374;C0495679" "Malignant tumor of bone and articular cartilage;Malignant neoplasm of vertebral column;Malignant neoplasm of central nervous system;Localized swelling, mass and lump, trunk"
"1451" "C3164279" "Chordoma of sacrum" "A" "C0153516" "Malignant neoplasm of pelvic bones, sacrum and coccyx"
"1452" "C0443186" "Complete rupture" "G/P" "C3263723" "Traumatic injury"
"1453" "C3853085" "Postural headache" "G/P" "C0018681" "Headache"
"1454" "C0019295" "Inguinal Hernia, Direct" "A" "C0019294;C0494745" "Hernia, Inguinal;Unilateral or unspecified inguinal hernia, without obstruction or gangrene"
"1455" "C0019296" "Inguinal Hernia, Indirect" "A" "C0019294;C0494745" "Hernia, Inguinal;Unilateral or unspecified inguinal hernia, without obstruction or gangrene"
"1456" "C0266810" "Chronic upper gastrointestinal hemorrhage" "A" "C0017181" "Gastrointestinal Hemorrhage"
"1457" "C0032051" "Placental Insufficiency" "A" "C0477887;C0495238" "Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta;Maternal care for poor fetal growth"
"1458" "C1275308" "CD-30 positive anaplastic large T-cell cutaneous lymphoma" "G/P" "C0024305;C0026948;C0494171" "Lymphoma, Non-Hodgkin;Mycosis Fungoides;Other and unspecified T-cell lymphomas"
"1459" "C0679493" "Psychogenic paralysis" "G/P" "C0037650" "Somatoform Disorder"
"1460" "C0041971" "Urethral Neoplasms" "A" "C0496929" "Neoplasm of uncertain or unknown behavior of urethra"
"1461" "C2316181" "Disease due to BK polyomavirus" "A" "C0348231" "Other viral infections of unspecified site"
"1462" "C0434857" "Fracture dislocation of cervical spine" "G/P" "C0262414;C0478376;C0478393" "Fracture of cervical spine;Dislocation, sprain and strain of unspecified joint and ligament of trunk;Other injuries of unspecified body region"
"1463" "C1334723" "Metastatic Malignant Neoplasm to the Adult Brain" "G/P" "C0494168" "Secondary malignant neoplasm of brain and cerebral meninges"
"1464" "C1264212" "Neoplasm of intra-abdominal lymph nodes" "G/P" "C0079744;C0153662;C0478664" "Diffuse Large B-Cell Lymphoma;Malignant neoplasm of abdomen;Localized enlarged lymph nodes"
"1465" "C0744714" "Heel pain syndrome of hoof" "G/P" "C0037272" "Disease of Skin and Appendages"
"1466" "C2887623" "Other unsatisfactory restoration of tooth" "G/P" "C0494707" "Other disorders of teeth and supporting structures"
"1467" "C0678212" "Herniation of nucleus pulposus" "G/P" "C0158252;C0478267" "Intervertebral disc disorder;Unspecified injury of abdomen, lower back and pelvis"
"1468" "C1333116" "Colorectal Traditional Serrated Adenoma" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"1469" "C1333117" "Colorectal Tubular Adenoma" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"1470" "C1333119" "Colorectal Villous Adenoma" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"1471" "C1333118" "Colorectal Tubulovillous Adenoma" "G/P" "C0004991;C0086692" "Benign neoplasm of colon;Benign Neoplasm"
"1472" "C2891284" "lung transplant infection" "G/P" "C0348883" "Heart-lung transplant failure and rejection"
"1473" "C0302369" "Alcohol Withdrawal Hallucinosis" "A" "C0033936;C0349096" "Psychoses, Alcoholic;Alcohol-related mental disorders"
"1474" "C0949116" "Congenital hypoplastic anemia" "G/P" "C0002874" "Aplastic Anemia"
"1475" "C0022739" "Klippel-Trenaunay-Weber Syndrome" "A" "C0431766" "Congenital malformation syndromes involving limbs"
"1476" "C0454536" "Normal non-fluency" "A" "C0236826" "Developmental expressive language disorder"
"1477" "C1301933" "Airway morbidity" "G/P" "C0274310" "Complication of surgical and medical care, unspecified"
"1478" "C2902837" "Other biomechanical lesions of cervical region" "G/P" "C0477709" "Other biomechanical lesions"
"1479" "C0340644" "Dissection of thoracic aorta" "A" "C0340643" "Dissection of aorta"
"1480" "C0279972" "stage II ovarian germ cell tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1481" "C1282951" "Type 2 diabetes mellitus in nonobese" "A" "C0494290" "Type 2 diabetes mellitus without complication"
"1482" "C2585890" "Nonsquamous nonsmall cell neoplasm of lung" "A" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"1483" "C0405244" "Laceration of vagina" "A" "C0495841" "Open wound of vagina and vulva"
"1484" "C0007851" "Cervical laceration" "G/P" "C0434175" "Injury of uterus"
"1485" "C0338916" "Acute post-trauma stress state" "A" "C0038436" "Post-Traumatic Stress Disorder"
"1486" "C1275043" "Radiation-induced mucositis of oral mucous membranes" "G/P" "C0034525;C0348724;C0494891" "Effects of radiation;Other forms of stomatitis;Chronic ulcer of skin, not elsewhere classified"
"1487" "C0151799" "Skin necrosis" "A" "C0495663" "Gangrene, not elsewhere classified"
"1488" "C1291311" "Deficiency of dehydrogenase" "G/P" "C0025517" "Metabolic Diseases"
"1489" "C0582730" "Chronic intracranial subdural hematoma" "G/P" "C0027765;C0494607" "nervous system disorder;Subdural hemorrhage (acute) (nontraumatic)"
"1490" "C0338690" "Nondependent opioid abuse" "A" "C0349104" "Mental and behavioral disorders due to use of opioids, harmful use"
"1491" "C0740451" "Granulomatous disorder" "A" "C0016808" "Functional disorders of polymorphonuclear neutrophils"
"1492" "C0040843" "Treponemal Infections" "G/P" "C0036916;C0037974" "Sexually Transmitted Diseases;Spirochaetales Infections"
"1493" "C2936328" "Neglected Diseases" "O" "C0478147" "General symptoms and signs (R50-R69)"
"1494" "C0585120" "Nonunion of bone graft" "G/P" "C0005940;C0496137" "Bone Diseases;Unspecified complication of procedure"
"1495" "C0262493" "Polyp of gallbladder" "A" "C0152456;C0348758" "Cholesterolosis of gallbladder;Other specified diseases of gallbladder"
"1496" "C0851158" "Breast disorder in pregnancy/puerperium other" "G/P" "C0156320" "Other breast disorders"
"1497" "C0342289" "Diabetes-deafness syndrome maternally transmitted (disorder)" "A" "C0011860" "Diabetes Mellitus, Non-Insulin-Dependent"
"1498" "C1333947" "Heavy Chain Deposition Disease" "G/P" "C0348396;C1264191" "B-cell lymphoma, unspecified;Malignant immunoproliferative disease (clinical)"
"1499" "C0333203" "Occlusive thrombus" "G/P" "C0013924" "Embolism and thrombosis of unspecified artery"
"1500" "C0409703" "Secondary inflammatory arthritis" "G/P" "C0022408" "Arthropathy"
"1501" "C3532849" "Abnormality of fetal heart" "A" "C0018798;C0477917" "Congenital Heart Defects;Perinatal cardiovascular disorders"
"1502" "C1302363" "Dysplasia of colon" "A" "C0004991" "Benign neoplasm of colon"
"1503" "C0149992" "Injury of trachea" "A" "C0478229" "Other specified injuries of neck"
"1504" "C0346619" "Malignant neoplasm of cardio-esophageal junction of stomach" "A" "C0153417" "Malignant neoplasm of cardia"
"1505" "C0678202" "Regional enteritis" "A" "C0010346" "Crohn Disease"
"1506" "C1533568" "fertility disorders" "O" "C0000809;C0017412;C0495119" "Abortion, Habitual;Genital Diseases, Male;Unspecified condition associated with female genital organs and menstrual cycle"
"1507" "C0009250" "Coin lesion of lung" "A" "C0495786" "Abnormal findings on diagnostic imaging of lung"
"1508" "C0340231" "Tracheobronchomalacia" "A" "C0340242;C0494694" "Congenital bronchomalacia;Diseases of bronchus, not elsewhere classified"
"1509" "C1960172" "Maxillary cyst" "G/P" "C0005940;C0028309;C0029569" "Bone Diseases;Nonodontogenic Cysts;Other cysts of jaw"
"1510" "C0344905" "Left ventricular abnormality" "G/P" "C0018799" "Heart Diseases"
"1511" "C1997362" "Nonneurogenic neurogenic bladder dysfunction" "G/P" "C0005686;C0477761" "Urinary Bladder Diseases;Neuromuscular dysfunction of bladder, unspecified"
"1512" "C0403744" "Bleeding due to intrauterine contraceptive device" "G/P" "C0269179;C0869099" "Noninflammatory disorder of uterus;Other complications of internal prosthetic devices, implants and grafts, NEC in ICD10"
"1513" "C1266115" "Mucosal lentiginous melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"1514" "C0342686" "Aromatic amino acid decarboxylase deficiency" "A" "C0002514" "Amino Acid Metabolism, Inborn Errors"
"1515" "C1561613" "Complete edentulism" "A" "C1314006" "Loss of teeth due to accident, extraction, or local periodontal disease"
"1516" "C0570410" "HMG COA reductase inhibitor adverse reaction" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"1517" "C0158073" "Articular cartilage disorder" "A" "C0007302" "Cartilage Diseases"
"1518" "C0274425" "Complication of injection" "A" "C0496129" "Unspecified complication following infusion, transfusion and therapeutic injection"
"1519" "C0560632" "Lower back injury" "A" "C0478267" "Unspecified injury of abdomen, lower back and pelvis"
"1520" "C1962929" "SLEEP DISTURBANCES NEC in ICD9CM" "A" "C0021603;C0236993" "Sleep Initiation and Maintenance Disorders;Other sleep disorders"
"1521" "C0274313" "Complication of bypass graft" "G/P" "C0496137" "Unspecified complication of procedure"
"1522" "C2919248" "Inflammation of bursa of patella" "G/P" "C0477654" "Other bursitis of knee"
"1523" "C2217807" "malignant neoplasm of vulva stage Ia" "G/P" "C0375071" "Malignant neoplasm of vulva"
"1524" "C2217808" "malignant neoplasm of vulva stage Ib" "G/P" "C0375071" "Malignant neoplasm of vulva"
"1525" "C2217809" "malignant neoplasm of vulva stage IVa" "G/P" "C0375071" "Malignant neoplasm of vulva"
"1526" "C1274968" "Cutaneous atrophy due to corticosteroids" "G/P" "C0151514" "Atrophic condition of skin"
"1527" "C0021387" "Postinfection inflammation" "O" "C0038012;C0409580" "Spondylitis;Reactive arthropathy"
"1528" "C0751895" "Vasospasm, Intracranial" "G/P" "C0007820" "Cerebrovascular Disorders"
"1529" "C1112503" "Tubular adenoma of colon" "A" "C0004991" "Benign neoplasm of colon"
"1530" "C0948249" "Femoral artery occlusion" "A" "C0340589" "Embolism and thrombosis of arteries of lower extremities"
"1531" "C0409634" "Rheumatoid arthritis of subtalar joint" "A" "C0003873" "Rheumatoid Arthritis"
"1532" "C0524610" "Chronic Alcoholic Hepatitis" "A" "C0019187" "Hepatitis, Alcoholic"
"1533" "C0867386" "Complications due to coronary artery bypass graft" "O" "C0161787;C0478488;C0478489" "Complications of other internal prosthetic devices, implants and grafts;Other complications of cardiac and vascular prosthetic devices, implants and grafts;Unspecified complication of cardiac and vascular prosthetic device, implant and graft"
"1534" "C0280151" "stage II adult immunoblastic large cell lymphoma" "G/P" "C0079746" "Immunoblastic Large-Cell Lymphoma"
"1535" "C0280306" "Verrucous carcinoma of oral cavity" "A" "C0153381" "Malignant neoplasm of mouth"
"1536" "C0439059" "Supraspinatus tear" "A" "C0263912" "Rotator cuff syndrome"
"1537" "C2945565" "Atrophy of orbital fat" "G/P" "C0162019;C0263978;C0477531;C0477583" "Deformity of orbit;Disorder of soft tissue;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1538" "C0263678" "Acute arthritis" "A" "C0003864;C0022408" "Arthritis;Arthropathy"
"1539" "C0392689" "Overhydration" "A" "C0546817" "Fluid overload"
"1540" "C1411888" "Vasomotor disturbance" "O" "C0035372" "Rett Syndrome"
"1541" "C1719389" "acute pain due to trauma" "G/P" "C0184567" "Acute onset pain"
"1542" "C1290645" "Dentin bridge" "A" "C0011346" "Dental Deposits"
"1543" "C0346629" "Malignant neoplasm of large intestine" "A" "C0007102" "Malignant tumor of colon"
"1544" "C0410095" "Lesion of joint capsule of knee region" "G/P" "C0022408" "Arthropathy"
"1545" "C0271844" "Parathyroid hyperplasia" "A" "C0221002" "Hyperparathyroidism, Primary"
"1546" "C3536718" "Growth Hormone Secretion Abnormality" "G/C" "C0020635;C0494319" "Hypopituitarism;Short stature, not elsewhere classified"
"1547" "C1690014" "Clostridium botulinum toxin adverse reaction" "G/P" "C0481221" "Adverse effects in the therapeutic use of vaccine or biological substance, unspecified"
"1548" "C0267622" "Acute appendicitis without peritonitis" "G/P" "C0085693" "Acute appendicitis NOS (disorder)"
"1549" "C1272352" "Deficiency of vitamin D3" "A" "C0042870" "Vitamin D Deficiency"
"1550" "C1285324" "Infectious disorder of immune system" "G/P" "C0348336" "Other and unspecified infectious diseases"
"1551" "C0241935" "Cerebral hyponatremia" "A" "C0494356" "Hypo-osmolality and hyponatremia"
"1552" "C0241831" "Cerebral salt-wasting syndrome" "G/P" "C0021141" "Inappropriate ADH Syndrome"
"1553" "C0342431" "Reset hypothalamic osmostat" "G/P" "C0025517;C0869047" "Metabolic Diseases;Hypothalamic dysfunction, not elsewhere classified in ICD10CM"
"1554" "C0863090" "Allergic skin reaction" "A" "C0011615" "Dermatitis, Atopic"
"1555" "C0268448" "Primary hypomagnesemia (disorder)" "G/P" "C0006705;C0012716;C0022650;C0025517;C0042018;C0268701" "Calcium Metabolism Disorders;Disorder of magnesium metabolism;Kidney Calculi;Metabolic Diseases;Urinary Calculi;Disorder of kidney and ureter, unspecified"
"1556" "C0684643" "Secondary malignant neoplasm of femur" "A" "C0153690" "Secondary malignant neoplasm of bone"
"1557" "C0598364" "intrauterine disorder" "G/P" "C0270075;C0478658" "Perinatal disorder;Disorder of psychological development"
"1558" "C0003081" "Anisometropia" "A" "C0034951;C0154999" "Refractive Errors;Anisometropia and aniseikonia"
"1559" "C0345120" "Coronary ostium stenosis" "A" "C0010054" "Coronary Arteriosclerosis"
"1560" "C0242770" "Bronchiolitis Obliterans Organizing Pneumonia" "A" "C0348703" "Other interstitial pulmonary diseases with fibrosis"
"1561" "C1279375" "Juxtarenal aortic aneurysm" "A" "C0265011" "Abdominal aortic aneurysm without rupture"
"1562" "C0678198" "Endometritis postpartum" "G/P" "C0242172;C0269047" "Pelvic Inflammatory Disease;Inflammatory disease of the uterus"
"1563" "C0542271" "Environmental Carcinogenesis" "O" "C0006826;C0274869" "Malignant Neoplasms;Toxic effect of heavy metal"
"1564" "C2827432" "Bile Acid Synthesis Defect" "G/P" "C0478147" "General symptoms and signs (R50-R69)"
"1565" "C0410179" "Scleroatonic muscular dystrophy" "A" "C0026850;C0347915" "Muscular Dystrophy;Congenital malformation syndromes associated with short stature"
"1566" "C3502075" "Multiple Mitochondrial Dysfunctions Syndrome" "G/P" "C0025517" "Metabolic Diseases"
"1567" "C0340198" "Stage 2 pulmonary sarcoidosis" "A" "C0036205" "Sarcoidosis, Pulmonary"
"1568" "C0340199" "Stage 3 pulmonary sarcoidosis" "A" "C0036205" "Sarcoidosis, Pulmonary"
"1569" "C0409316" "Rupture of posterior cruciate ligament" "G/P" "C0478337;C0495948;C0869063" "Sprain and strain of other and unspecified parts of knee;Sprain and strain involving (anterior) (posterior) cruciate ligament of knee;Other specific joint derangements, not elsewhere classified in ICD10CM"
"1570" "C0473769" "Adult idiopathic generalized osteoporosis" "G/P" "C0158447" "Idiopathic osteoporosis"
"1571" "C1336481" "Stage I Skin Cancer" "G/P" "C0007114" "Malignant neoplasm of skin"
"1572" "C1336317" "Stage II Skin Cancer" "G/P" "C0007114" "Malignant neoplasm of skin"
"1573" "C1285175" "Autoimmune connective tissue disorder" "G/P" "C0477531;C0477583" "Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1574" "C3828492" "Pre-Gestational Diabetes" "G/P" "C0011849" "Diabetes Mellitus"
"1575" "C1960556" "Developmental delay in feeding" "A" "C0478152" "Other lack of expected normal physiological development"
"1576" "C0031128" "Peripheral vestibular disease" "A" "C0477456" "Other specified diseases of inner ear"
"1577" "C0796437" "soft tissue sarcoma, adult, stage IIA" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"1578" "C1263769" "Neoplasm of lateral wall of urinary bladder" "G/P" "C0005684;C0496930" "Malignant neoplasm of urinary bladder;Neoplasm of uncertain or unknown behavior of bladder"
"1579" "C0178570" "coronary occlusion/thrombosis" "G/P" "C0010054;C0494623" "Coronary Arteriosclerosis;Embolism and thrombosis of unspecified vein"
"1580" "C1850959" "Corneal dystrophy, Fuchs' endothelial, 1" "G/P" "C0010035" "Hereditary corneal dystrophy"
"1581" "C0022593" "Keratosis" "A" "C0022602" "Actinic keratosis"
"1582" "C0870082" "Hyperkeratosis" "G/P" "C0022602" "Actinic keratosis"
"1583" "C0403574" "Loss of solute clearance" "G/P" "C0496129" "Unspecified complication following infusion, transfusion and therapeutic injection"
"1584" "C0752202" "Childhood Onset Dystonias" "G/P" "C0393593" "Dystonia Disorders"
"1585" "C2828028" "Stage IA Skin Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"1586" "C2828030" "Stage IB Skin Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"1587" "C2828031" "Stage IIA Skin Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"1588" "C2828034" "Stage IIIA Skin Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"1589" "C0018946" "Hematoma, Subdural" "A" "C0494607" "Subdural hemorrhage (acute) (nontraumatic)"
"1590" "C1401774" "Short esophagus" "O" "C0010314;C0013080;C0024796;C0026848;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Myopathy;Wolf-Hirschhorn Syndrome"
"1591" "C2230970" "Barrett esophagus, long-segment" "O" "C0014852;C0151970;C0341101;C0494776" "Esophageal Diseases;Ulcer of esophagus;Other disorders of oesophagus;Other specified functional intestinal disorders"
"1592" "C0154934" "Peripheral anterior synechiae" "G/P" "C0155384;C0348537" "Other specified disorders of eye and adnexa;Other adhesions and disruptions of iris and ciliary body"
"1593" "C0571216" "Hemodialysis fluid allergy" "G/P" "C0478506;C0496129" "Unspecified adverse effect of drug or medicament;Unspecified complication following infusion, transfusion and therapeutic injection"
"1594" "C0027773" "Nesidioblastosis" "A" "C1263961" "Disorder of pancreatic internal secretion"
"1595" "C0161801" "Complication of transplanted lung" "A" "C0348883" "Heart-lung transplant failure and rejection"
"1596" "C0347100" "Carcinoma in situ of hypopharynx" "A" "C0154058" "Carcinoma in situ of lip, oral cavity and pharynx"
"1597" "C0347096" "Carcinoma in situ of nasopharynx" "G/P" "C0153392;C0154058" "Malignant neoplasm of nasopharynx;Carcinoma in situ of lip, oral cavity and pharynx"
"1598" "C0347099" "Stage 0 Oropharyngeal Carcinoma" "G/P" "C0153381;C0153382;C0154058" "Malignant neoplasm of mouth;Malignant neoplasm of oropharynx;Carcinoma in situ of lip, oral cavity and pharynx"
"1599" "C1336353" "Stage IVA Oral Cavity Squamous Cell Carcinoma" "G/P" "C0153381" "Malignant neoplasm of mouth"
"1600" "C1336384" "Stage IVB Oral Cavity Squamous Cell Carcinoma" "G/P" "C0153381" "Malignant neoplasm of mouth"
"1601" "C1336404" "Stage IVC Oral Cavity Squamous Cell Carcinoma" "G/P" "C0153381" "Malignant neoplasm of mouth"
"1602" "C0280333" "Squamous cell carcinoma of the nasal cavity" "G/P" "C0037272;C0728864" "Disease of Skin and Appendages;Malignant neoplasm of nasal cavity"
"1603" "C1855465" "STARGARDT DISEASE 1 (disorder)" "G/P" "C0339436;C0339438" "Degeneration of macula and posterior pole;Other retinal disorders"
"1604" "C0840927" "Neurologic neglect syndrome" "A" "C0154725" "Other disorders of nervous system"
"1605" "C0018920" "Hemangioma, Cavernous" "A" "C0018916" "Hemangioma"
"1606" "C1998166" "Disorder related to bone marrow transplantation" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"1607" "C1336350" "Stage IVA Oral Cavity Adenoid Cystic Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"1608" "C1336352" "Stage IVA Oral Cavity Mucoepidermoid Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"1609" "C1336381" "Stage IVB Oral Cavity Adenoid Cystic Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"1610" "C1336383" "Stage IVB Oral Cavity Mucoepidermoid Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"1611" "C1336401" "Stage IVC Oral Cavity Adenoid Cystic Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"1612" "C1336403" "Stage IVC Oral Cavity Mucoepidermoid Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
