"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"5361" "C0339303" "Corneal graft rejection" "A" "C0478500" "Failure and rejection of other transplanted organs and tissues"
"5362" "C3662487" "Catastrophic antiphospholipid syndrome" "G/P" "C0477583;C1399404" "Systemic involvement of connective tissue, unspecified;Hemorrhagic disorder due to circulating anticoagulants"
"5363" "C0264967" "Aneurysm of internal carotid artery" "A" "C0340639" "Carotid artery aneurysm"
"5364" "C0730283" "Diabetic vitreous hemorrhage" "G/P" "C0011884;C0042909" "Diabetic Retinopathy;Vitreous Hemorrhage"
"5365" "C0014863" "Esophageal spasm" "A" "C0014852;C0014858" "Esophageal Diseases;Esophageal motility disorders"
"5366" "C0014858" "Esophageal motility disorders" "I" "C0014858" "Esophageal motility disorders"
"5367" "C0037285" "Skin Manifestations" "G/P" "C0178298;C0221271" "Skin and subcutaneous tissue disorders;Elastosis perforans serpiginosa"
"5368" "C0015310" "Exotropia" "I" "C0015310" "Exotropia"
"5369" "C0423062" "Intermittent divergent squint" "A" "C0152210" "Intermittent tropia"
"5370" "C0333167" "Intermittent obstruction" "O" "C0154840" "Transient arterial retinal occlusion"
"5371" "C1290386" "Chronic heart disease" "A" "C0018799" "Heart Diseases"
"5372" "C1334411" "Locally Metastatic Malignant Neoplasm" "G/P" "C0006826" "Malignant Neoplasms"
"5373" "C1299432" "Multi vessel coronary artery disease" "A" "C0010054" "Coronary Arteriosclerosis"
"5374" "C0694533" "Moderate obesity" "O" "C0014544;C0028754;C0028754;C0028754;C0348480;C0478095" "Epilepsy;Obesity;Obesity;Obesity;Other obesity;Other specified congenital malformations"
"5375" "C0854795" "Hepatic neoplasm malignant resectable" "A" "C0345904" "Malignant neoplasm of liver"
"5376" "C1963763" "Failed Back Surgery Syndrome" "G/P" "C0004604;C0496137" "Back Pain;Unspecified complication of procedure"
"5377" "C0154778" "Myopia, Degenerative" "I" "C0154778" "Myopia, Degenerative"
"5378" "C0034882" "Rectal Diseases" "A" "C0494780" "Disease of anus and rectum, unspecified"
"5379" "C0521839" "Influenza-like illness" "A" "C0042769" "Virus Diseases"
"5380" "C0032453" "Polychondritis, Relapsing" "I" "C0032453" "Polychondritis, Relapsing"
"5381" "C0239894" "heart; displacement" "G/P" "C0011813;C0023569;C0477999" "Dextrocardia;Levocardia;Other specified congenital malformations of heart"
"5382" "C0857535" "Second degree hemorrhoids" "A" "C0019112" "Hemorrhoids"
"5383" "C0009451" "Communicating Hydrocephalus" "I" "C0009451" "Communicating Hydrocephalus"
"5384" "C1265877" "Pathologic mineralization" "G/C" "C0006705;C0343251;C0495680" "Calcium Metabolism Disorders;Muscle calcification and ossification;Localized swelling, mass and lump, unspecified"
"5385" "C0398668" "Disorder of transplanted bone marrow" "G/P" "C0018939" "Hematological Disease"
"5386" "C0563478" "Pudendal nerve injury" "G/P" "C0152025;C0478267;C0478393;C0496001" "Polyneuropathy;Unspecified injury of abdomen, lower back and pelvis;Other injuries of unspecified body region;Injury of unspecified nerve, spinal nerve root and plexus of trunk"
"5387" "C0023485" "Precursor B-Cell Lymphoblastic Leukemia-Lymphoma" "G/P" "C0023448" "Lymphoid leukemia"
"5388" "C0267750" "Acute peritonitis" "I" "C0267750" "Acute peritonitis"
"5389" "C0434014" "Injury of diaphragm" "A" "C0478246" "Injury of other specified intrathoracic organs"
"5390" "C0555974" "Infection of finger" "A" "C0406047" "Local infection skin/subcut tissue NOS"
"5391" "C0524988" "Schnitzler Syndrome" "A" "C0477491" "Other urticaria"
"5392" "C0024110" "Lung Abscess" "A" "C0348806;C0494682;C0494683" "Abscess of lung with pneumonia;Gangrene and necrosis of lung;Abscess of lung without pneumonia"
"5393" "C0267003" "Abscess of oral tissue" "A" "C0494715" "Cellulitis and abscess of mouth"
"5394" "C1334634" "Mature B-Cell Non-Hodgkin Lymphoma" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"5395" "C0235982" "Stricture of bile duct" "A" "C0008370" "Cholestasis"
"5396" "C0598514" "herpes 2" "O" "C0019348;C0042769;C0494060;C0494061" "Herpes Simplex Infections;Virus Diseases;Anogenital herpesviral infection;Herpesviral infection of genitalia and urogenital tract"
"5397" "C0014557" "Epilepsy, Post-Traumatic" "A" "C0274278" "Late effect of intracranial injury without skull fracture"
"5398" "C2717867" "Generalized Vulvodynia" "G/P" "C0477787" "Other specified conditions associated with female genital organs and menstrual cycle"
"5399" "C0237963" "Poisoning by acetaminophen" "G/P" "C0274829;C0869261" "Toxic effect of chiefly nonmedicinal substance;Poisoning by antirheumatics, not elsewhere classified"
"5400" "C1328252" "Mucocutaneous leishmaniasis" "I" "C1328252" "Mucocutaneous leishmaniasis"
"5401" "C2584514" "Severe hereditary factor VIII deficiency disease with inhibitor" "G/P" "C0019069" "Hemophilia A"
"5402" "C1304469" "Localized vitiligo" "A" "C0042900" "Vitiligo"
"5403" "C0409983" "Secondary antiphospholipid syndrome" "G/P" "C0477583;C1399404" "Systemic involvement of connective tissue, unspecified;Hemorrhagic disorder due to circulating anticoagulants"
"5404" "C0040759" "Congenital Transposition" "G/P" "C0000768" "Congenital Abnormality"
"5405" "C0542302" "Blood Pressure Disorders" "G/P" "C0007222" "Cardiovascular Diseases"
"5406" "C0443274" "Partial tear" "G/P" "C3263723" "Traumatic injury"
"5407" "C0149645" "Cervical myelopathy" "A" "C0037928" "Spinal Cord Diseases"
"5408" "C0034544" "Radiculitis" "A" "C0700594" "Radiculopathy"
"5409" "C0021122" "Impulse Control Disorders" "A" "C0031212;C0349280" "Personality Disorders;Habit and impulse disorder"
"5410" "C0161818" "Respiratory complication" "A" "C0035204" "Respiration Disorders"
"5411" "C1271398" "Pigment dispersion syndrome (disorder)" "A" "C0154917" "Iris and ciliary body degeneration"
"5412" "C0347721" "Strain of back muscle" "A" "C0080194;C0478376" "Muscle strain;Dislocation, sprain and strain of unspecified joint and ligament of trunk"
"5413" "C0434321" "Strain of tendon of back" "A" "C0478394" "Injury of unspecified muscle and tendon of trunk"
"5414" "C0153122" "Induced malaria" "A" "C0024530;C0869044" "Malaria;Other parasitologically confirmed malaria, NEC in ICD10AM"
"5415" "C0949664" "Tauopathies" "G/P" "C0524851" "Neurodegenerative Disorders"
"5416" "C0871388" "social stress" "G/P" "C0478142" "State of emotional shock and stress, unspecified"
"5417" "C0678255" "polydrug use" "A" "C0349182" "Mental and behavioral disorders due to multiple drug use and use of other psychoactive substances"
"5418" "C0410636" "Degenerative lumbar spinal stenosis" "G/P" "C0027765;C0037944" "nervous system disorder;Spinal Stenosis"
"5419" "C0018566" "Congenital Hand Deformities" "I" "C0018566" "Congenital Hand Deformities"
"5420" "C0018564" "Hand deformities" "A" "C0018566" "Congenital Hand Deformities"
"5421" "C1512433" "Cervical high grade squamous intraepithelial lesion" "A" "C0007868" "Cervical dysplasia"
"5422" "C1843013" "Alzheimer disease, familial, type 3" "A" "C0002395" "Alzheimer's Disease"
"5423" "C0272173" "Myelokathexis" "G/P" "C0001824" "Agranulocytosis"
"5424" "C0042548" "Plantar wart" "A" "C0043037" "Common wart"
"5425" "C0206647" "Dermatofibrosarcoma" "G/P" "C0154125;C0348362;C0477531;C0477583" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"5426" "C0027547" "Necrotizing Scleritis" "A" "C0155358" "Other disorders of sclera"
"5427" "C0231230" "Fatigability" "O" "C0024528;C0024528;C0152025;C0263976;C0263978;C0270788;C0270788;C0270984;C0477401" "Malaise and fatigue;Malaise and fatigue;Polyneuropathy;Disorder of ligament;Disorder of soft tissue;Paralytic syndrome;Paralytic syndrome;Metabolic myopathy;Other disorders of peripheral nervous system"
"5428" "C1253936" "Hydrarthrosis" "I" "C1253936" "Hydrarthrosis"
"5429" "C0262587" "Parathyroid Adenoma" "A" "C0154041" "Benign neoplasm of parathyroid gland"
"5430" "C2861580" "Chronic myeloid leukemia, BCR/ABL-positive" "G/P" "C0023470" "Myeloid Leukemia"
"5431" "C0023643" "Lichen disease" "A" "C0149922" "Lichen Simplex Chronicus"
"5432" "C0037650" "Somatoform Disorder" "I" "C0037650" "Somatoform Disorder"
"5433" "C0011432" "Dentin Sensitivity" "A" "C0029770" "Other specified diseases of hard tissues of teeth"
"5434" "C0266273" "Congenital absence of adrenal gland" "A" "C0158797" "Congenital anomaly of adrenal gland"
"5435" "C0029124" "Optic Atrophy" "I" "C0029124" "Optic Atrophy"
"5436" "C0280368" "Oropharyngeal squamous cell carcinoma stage I" "G/P" "C0153382" "Malignant neoplasm of oropharynx"
"5437" "C0010709" "Cyst" "A" "C0158683" "Polycystic liver disease"
"5438" "C0268734" "Acute nephropathy" "G/P" "C0268701;C1609433" "Disorder of kidney and ureter, unspecified;Congenital absence of kidneys syndrome"
"5439" "C0007384" "Cataplexy" "A" "C0751362" "Narcolepsy-Cataplexy Syndrome"
"5440" "C0686586" "Acute leukemia in remission" "A" "C0023418" "leukemia"
"5441" "C0560570" "Cardiovascular injury" "A" "C0178324" "Vascular System Injuries"
"5442" "C0406686" "Diabetic rubeosis" "G/P" "C0178298;C0221271;C0342257" "Skin and subcutaneous tissue disorders;Elastosis perforans serpiginosa;Complications of Diabetes Mellitus"
"5443" "C0577620" "Nut Hypersensitivity" "G/P" "C0020517;C0869098" "Hypersensitivity;Other adverse food reactions, not elsewhere classified in ICD10CM"
"5444" "C0917713" "Becker Muscular Dystrophy" "A" "C0026850" "Muscular Dystrophy"
"5445" "C0030517" "Parathyroid Diseases" "I" "C0030517" "Parathyroid Diseases"
"5446" "C0085668" "Secondary carcinoma" "G/P" "C0006826" "Malignant Neoplasms"
"5447" "C0221057" "Dejerine-Roussy Syndrome" "G/P" "C0006111" "Brain Diseases"
"5448" "C0748540" "Scleroderma, Limited" "A" "C0036421" "Systemic Scleroderma"
"5449" "C1257958" "Glucose Metabolism Disorders" "G/P" "C0014130;C0149670" "Endocrine System Diseases;Disorder of carbohydrate metabolism"
"5450" "C0521729" "Chronic blepharitis" "A" "C0005741" "Blepharitis"
"5451" "C0162735" "Point Mutation" "O" "C0008311;C0149955;C0156273;C0265740;C0265780;C0266011;C0432378;C0496675;C1609433" "Cholangitis;Annular pancreas;Bladder Diverticulum;Arrhinia;Congenital absence of lung;Accessory nipple;Congenital malformations of other endocrine glands;Medical care, unspecified;Congenital absence of kidneys syndrome"
"5452" "C0454455" "Mirror movements disorder" "G/P" "C0477355" "Extrapyramidal and movement disorders"
"5453" "C3662528" "Discogenic pain" "A" "C0477628" "Other specified intervertebral disc degeneration"
"5454" "C0877275" "Spinal cord infection" "G/P" "C0027765" "nervous system disorder"
"5455" "C1290879" "Disorder of knee" "A" "C0022408" "Arthropathy"
"5456" "C0341703" "Adult Fanconi syndrome" "A" "C0268641" "Amino acid transport disorder"
"5457" "C2936258" "Peri-Implantitis" "A" "C0161786" "Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts"
"5458" "C0269899" "Immediate Postpartum Hemorrhage" "A" "C0032797;C0220887" "Postpartum Hemorrhage;Other immediate postpartum hemorrhage, postpartum"
"5459" "C0278685" "Ovarian epithelial cancer stage I" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"5460" "C0858321" "Plasmodium vivax infection" "G/P" "C0024530" "Malaria"
"5461" "C0263367" "Köbner phenomenon" "G/P" "C0178298" "Skin and subcutaneous tissue disorders"
"5462" "C0277577" "Psychic disease" "A" "C0004936" "Mental disorders"
"5463" "C1858506" "Acne, Adult" "A" "C0001144" "Acne Vulgaris"
"5464" "C0549567" "Pigmentation Disorders" "I" "C0549567" "Pigmentation Disorders"
"5465" "C1306468" "Primary malignant neoplasm of ovary" "A" "C1140680" "Malignant neoplasm of ovary"
"5466" "C0423636" "Cardiac pain" "A" "C0002962;C0008031;C0029537" "Angina Pectoris;Chest Pain;Other chest pain"
"5467" "C0268732" "Nephritic syndrome" "I" "C0268732" "Nephritic syndrome"
"5468" "C0848581" "lumbar instability" "G/P" "C0410648" "Spinal instability"
"5469" "C0027583" "Nematode infections" "G/P" "C0018889" "Helminthiasis"
"5470" "C0221052" "Chronic berylliosis" "A" "C0005138;C0157746" "Berylliosis;Foreign body granuloma of skin and subcutaneous tissue"
"5471" "C0432919" "Traumatic blister of foot" "G/P" "C0348772;C0496012" "Unspecified injury of ankle and foot;Superficial injury of lower limb, level unspecified"
"5472" "C1334968" "Nodular Lymphocyte Predominant Hodgkin Lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"5473" "C0858600" "Taste sweet" "A" "C0013378" "Dysgeusia"
"5474" "C0277346" "Infestation by bed bug" "G/P" "C0153323;C0348179" "Other arthropod infestations;Unspecified arthropod-borne viral fever"
"5475" "C0027719" "Nephrosclerosis" "A" "C0494574;C3495403" "Hypertensive renal disease, unspecified, without mention of renal failure;Contracted kidney"
"5476" "C0022354" "Jaundice, Obstructive" "A" "C0008370;C0022346" "Cholestasis;Icterus"
"5477" "C3472600" "Chronic hepatitis E" "A" "C0348200" "Other chronic viral hepatitis"
"5478" "C0014805" "Primary Erythermalgia" "A" "C0029822" "Other specified peripheral vascular diseases"
"5479" "C0263365" "Localized pustular psoriasis" "G/P" "C0033860;C0343055" "Psoriasis;Generalized pustular psoriasis"
"5480" "C0347950" "Asthma attack" "A" "C0004096" "Asthma"
"5481" "C0240515" "Nipple pain" "A" "C0020453;C0024902" "Hyperesthesia;Mastodynia"
"5482" "C0278764" "adult Burkitt's lymphoma" "G/P" "C0006413" "Burkitt Lymphoma"
"5483" "C0599973" "Waardenburg Anophthalmia Syndrome" "G/P" "C0015393;C0478095" "Eye Abnormalities;Other specified congenital malformations"
"5484" "C0858970" "Carcinogenicity" "G/S" "C1260922" "Abnormal breathing"
"5485" "C1828252" "Blunt injury of thorax" "A" "C0039980" "Thoracic Injuries"
"5486" "C0160690" "Injury of thoracic aorta" "I" "C0160690" "Injury of thoracic aorta"
"5487" "C0403398" "Steroid-dependent nephrotic syndrome" "G/P" "C0027726" "Nephrotic Syndrome"
"5488" "C0040961" "Tricuspid Valve Insufficiency" "A" "C0264778;C0701168" "Rheumatic tricuspid valve regurgitation;Tricuspid valve disorder, non-rheumatic"
"5489" "C0030343" "Panuveitis" "A" "C0029610" "Other endophthalmitis"
"5490" "C2931038" "Pancreatic carcinoma, familial" "G/P" "C0006826;C0346647" "Malignant Neoplasms;Malignant neoplasm of pancreas"
"5491" "C0232705" "Idiopathic fecal incontinence" "A" "C0015732" "Fecal Incontinence"
"5492" "C0005806" "Blood Group Incompatibility" "G/P" "C0018939" "Hematological Disease"
"5493" "C2585107" "Asymptomatic multiple myeloma" "G/P" "C0026764" "Multiple Myeloma"
"5494" "C0264611" "Apraxia of Phonation" "A" "C0003635" "Apraxias"
"5495" "C1998242" "Traumatic injury of skeletal muscle" "A" "C0478391;C0478393" "Injury of muscles and tendons of unspecified body region;Other injuries of unspecified body region"
"5496" "C0410256" "muscle injury" "A" "C0478391;C0478393" "Injury of muscles and tendons of unspecified body region;Other injuries of unspecified body region"
"5497" "C0476288" "Digestive symptom" "G/C" "C0012242;C0152945;C0478117" "Digestive System Disorders;Gastrointestinal anthrax;Symptoms and signs involving the digestive system and abdomen (R10-R19)"
"5498" "C0457010" "Notalgia paresthetica" "A" "C0154739;C0477389" "Other nerve root and plexus disorders;Other specified mononeuropathies"
"5499" "C0339816" "Posterior epistaxis" "A" "C0014591" "Epistaxis"
"5500" "C0751250" "Psychophysiological Insomnia" "G/P" "C0021603" "Sleep Initiation and Maintenance Disorders"
"5501" "C0236804" "Amphetamine Addiction" "A" "C0349144" "Mental and behavioral disorders due to use of other stimulants including caffeine, dependence syndrome"
"5502" "C0275550" "Acute bacterial peritonitis" "G/P" "C0004623;C0267750;C2939130" "Bacterial Infections;Acute peritonitis;Other bacterial diseases"
"5503" "C0341503" "Bacterial peritonitis" "G/P" "C0004623;C0031154;C2939130" "Bacterial Infections;Peritonitis;Other bacterial diseases"
"5504" "C1290398" "Cerebral arterial aneurysm" "A" "C0155730" "Nonruptured cerebral aneurysm"
"5505" "C0042721" "Viral hepatitis" "I" "C0042721" "Viral hepatitis"
"5506" "C0036161" "Sandhoff Disease" "A" "C0268274" "Gangliosidoses, GM2"
"5507" "C0233701" "Fear of heights" "A" "C0236801" "Phobia, Specific"
"5508" "C0156404" "Irregular periods" "I" "C0156404" "Irregular periods"
"5509" "C0018991" "Hemiplegia" "I" "C0018991" "Hemiplegia"
"5510" "C0751007" "Intracranial Atherosclerosis" "G/P" "C0007820;C0017327" "Cerebrovascular Disorders;Generalized atherosclerosis"
"5511" "C0034150" "Purpura" "A" "C0029678;C0154300" "Other non-thrombocytopenic purpura;Purpura and other hemorrhagic conditions"
"5512" "C0333138" "Stasis" "G/C" "C0007222;C0478124;C0495680;C0495700" "Cardiovascular Diseases;Other and unspecified skin changes;Localized swelling, mass and lump, unspecified;Edema, not elsewhere classified in ICD10CM"
"5513" "C0270749" "Marie Cerebellar Ataxia" "A" "C0393524" "Cerebellar Ataxia, Late Onset"
"5514" "C0423628" "Painful teething" "A" "C0039437;C0348718" "Teething syndrome;Other disorders of tooth development"
"5515" "C0024776" "Maple Syrup Urine Disease" "I" "C0024776" "Maple Syrup Urine Disease"
"5516" "C0432252" "Osteoporosis with pseudoglioma" "A" "C0029434" "Osteogenesis Imperfecta"
"5517" "C0494398" "Moderate depressive episode" "I" "C0494398" "Moderate depressive episode"
"5518" "C0558116" "Distorted body image" "A" "C0020604" "Hypochondriasis"
"5519" "C0439053" "Fatigue - symptom" "G/P" "C0024528" "Malaise and fatigue"
"5520" "C0020757" "Ichthyoses" "A" "C0263325;C0263386" "Grover's disease;Acquired ichthyosis"
"5521" "C0410529" "Hypochondroplasia (disorder)" "A" "C0001080;C0024003;C0206762" "Achondroplasia;Lordosis;Limb Deformities, Congenital"
"5522" "C0006266" "Bronchial Spasm" "G/P" "C0009917;C0020517;C0024117;C0392702;C0495682" "Contracture;Hypersensitivity;Chronic Obstructive Airway Disease;Abnormal involuntary movement;Cramp and spasm"
"5523" "C0023968" "Loiasis" "I" "C0023968" "Loiasis"
"5524" "C0410342" "Detachment of the glenoid labrum and/or capsule of the shoulder joint" "A" "C0478282" "Other specified injuries of shoulder and upper arm"
"5525" "C0473315" "Lactational amenorrhea" "A" "C0232940" "Secondary physiologic amenorrhea"
"5526" "C0854891" "Pleural mesothelioma malignant recurrent" "G/P" "C0812413" "Malignant Pleural Mesothelioma"
"5527" "C0403397" "Steroid-resistant nephrotic syndrome" "A" "C0027726" "Nephrotic Syndrome"
"5528" "C0022951" "Lactose Intolerance" "I" "C0022951" "Lactose Intolerance"
"5529" "C0014836" "Escherichia coli Infections" "A" "C0348320" "E coli as cause of diseases classified to other chapters"
"5530" "C0011608" "Dermatitis Herpetiformis" "I" "C0011608" "Dermatitis Herpetiformis"
"5531" "C0266617" "Congenital anomaly of face" "A" "C0495615;C0869095" "Congenital abnormality of skull and face bones;Congenital malformation of face and neck, unspecified"
"5532" "C1631597" "VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)" "A" "C0042514" "Tachycardia, Ventricular"
"5533" "C0856247" "Lumbar spine degeneration" "O" "C0038012;C0038018;C0038018;C0038019;C0477616;C0477616" "Spondylitis;Spondylolysis;Spondylolysis;Spondylosis;Other spondylosis;Other spondylosis"
"5534" "C0403588" "Acute rejection of renal transplant" "G/P" "C0451764" "Kidney transplant failure and rejection"
"5535" "C0018922" "hemangiopericytoma" "A" "C0154125" "Neoplasm of uncertain behavior of soft tissues"
"5536" "C0021807" "Intertrigo" "I" "C0021807" "Intertrigo"
"5537" "C3640011" "Miserable Pain" "G/P" "C0030193" "Pain"
"5538" "C0006274" "Bronchiolitis, Viral" "G/P" "C0001311" "Acute bronchiolitis"
"5539" "C0270408" "Chronic residual schizophrenia" "A" "C0036351;C0338798" "Residual schizophrenia;Other schizophrenia"
"5540" "C0730053" "Impending macular hole" "A" "C0339436" "Degeneration of macula and posterior pole"
"5541" "C0041601" "Ulna Fractures" "G/P" "C0495890;C1305215" "Other specified injuries of forearm;Fracture of forearm"
"5542" "C0433703" "Abrasion and/or friction burn of gum without infection" "G/P" "C0018674;C0478385" "Craniocerebral Trauma;Superficial injury of unspecified body region"
"5543" "C0277631" "Death by strangulation" "A" "C0004044" "Asphyxia"
"5544" "C0151874" "Fungal infection of lung" "G/P" "C0026946;C0265780;C0348712" "Mycoses;Congenital absence of lung;Other disorders of lung"
"5545" "C0085111" "Ankle Injuries" "A" "C0348772" "Unspecified injury of ankle and foot"
"5546" "C0475801" "Leukemia, Prolymphocytic, B-Cell" "A" "C0023486" "Prolymphocytic Leukemia"
"5547" "C0238254" "Metastatic Carcinoma to the Lung" "G/P" "C0153676" "Secondary malignant neoplasm of lung"
"5548" "C0043046" "Wasting Syndrome" "A" "C0006625" "Cachexia"
"5549" "C0435907" "Trimalleolar Fractures" "A" "C0478336" "Fractures of other parts of lower leg"
"5550" "C0340008" "Traumatic pneumohemothorax" "I" "C0340008" "Traumatic pneumohemothorax"
"5551" "C0239272" "Elbow stiff" "G/P" "C0022408" "Arthropathy"
"5552" "C1332582" "Bone Lymphoma" "G/P" "C0024305;C0153509" "Lymphoma, Non-Hodgkin;Malignant tumor of bone and articular cartilage"
"5553" "C1112788" "Malignant lymphoma of bone" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"5554" "C1708350" "Hereditary Leiomyomatosis and Renal Cell Cancer" "G/P" "C0007114;C0042133;C0494158;C0496955" "Malignant neoplasm of skin;Uterine Fibroids;Malignant neoplasm of kidney, except pelvis;Neoplasm of uncertain or unknown behavior of skin"
"5555" "C0013369" "Dysentery" "A" "C0178238;C0348101" "Intestinal infectious disease (disorder);Diarrhea and gastroenteritis of presumed infectious origin"
"5556" "C0151636" "Premature ventricular contractions" "I" "C0151636" "Premature ventricular contractions"
"5557" "C0018926" "Hematemesis" "I" "C0018926" "Hematemesis"
"5558" "C0877203" "Respiratory tract infection viral" "G/P" "C0029582;C0042769;C0155866;C0265780;C0348712;C0348713" "Other respiratory system diseases;Virus Diseases;Inhalational anthrax;Congenital absence of lung;Other disorders of lung;Other specified respiratory disorders"
"5559" "C1854520" "SEBASTIAN SYNDROME" "A" "C0018784;C0040034" "Sensorineural Hearing Loss (disorder);Thrombocytopenia"
"5560" "C0019123" "Hemothorax" "I" "C0019123" "Hemothorax"
"5561" "C0852336" "Immune Hemolytic Anemia" "G/P" "C0002879" "Anemia, Hemolytic, Acquired"
"5562" "C0575157" "Deformity of spine" "A" "C0477599" "Deforming dorsopathy, unspecified"
"5563" "C0410698" "Neuromuscular scoliosis" "I" "C0410698" "Neuromuscular scoliosis"
"5564" "C0920394" "angiotensin hypertension" "G/P" "C0020538" "Hypertensive disease"
"5565" "C0234927" "Sebaceous gland overactivity" "G/P" "C0011603;C0494865" "Dermatitis;Follicular disorder, unspecified"
"5566" "C2074669" "stage IV pressure ulcer" "G/C" "C0011127" "Pressure Ulcer"
"5567" "C0544885" "Mutation, Nonsense" "O" "C0008311;C0008311;C0149955;C0149955;C0156273;C0156273;C0265740;C0265740;C0265780;C0265780;C0266011;C0266011;C0432378;C0432378;C0496675;C1609433;C1609433" "Cholangitis;Cholangitis;Annular pancreas;Annular pancreas;Bladder Diverticulum;Bladder Diverticulum;Arrhinia;Arrhinia;Congenital absence of lung;Congenital absence of lung;Accessory nipple;Accessory nipple;Congenital malformations of other endocrine glands;Congenital malformations of other endocrine glands;Medical care, unspecified;Congenital absence of kidneys syndrome;Congenital absence of kidneys syndrome"
"5568" "C0268583" "Methylmalonic acidemia" "A" "C0002514" "Amino Acid Metabolism, Inborn Errors"
"5569" "C0860207" "Drug-Induced Liver Injury" "G/P" "C0023895;C0273128;C0274869;C0452054;C0496113" "Liver diseases;Internal injury of abdominal organs;Toxic effect of heavy metal;Injuries of intrathoracic organs with intra-abdominal and pelvic organs;Toxic effect of unspecified substance"
"5570" "C0852409" "Developmental disorders cognitive" "G/P" "C0027765" "nervous system disorder"
"5571" "C0009207" "Cockayne Syndrome" "A" "C0347915" "Congenital malformation syndromes associated with short stature"
"5572" "C1335718" "Recurrent Oral Cavity Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"5573" "C2830470" "Severe sepsis with septic shock" "G/P" "C0036690;C0036974" "Septicemia;Shock"
"5574" "C0018572" "Hand, Foot and Mouth Disease" "I" "C0018572" "Hand, Foot and Mouth Disease"
"5575" "C0275009" "Pesticide poisoning" "I" "C0275009" "Pesticide poisoning"
"5576" "C0920673" "Virus-Related Malignant Neoplasm" "G/P" "C0006826;C0042769" "Malignant Neoplasms;Virus Diseases"
"5577" "C0263776" "Coxitis" "A" "C0003864;C0029410" "Arthritis;Osteoarthritis of hip"
"5578" "C2717866" "Vestibulodynia" "G/P" "C0477787" "Other specified conditions associated with female genital organs and menstrual cycle"
"5579" "C1314699" "Primary malignant neoplasm of bladder" "A" "C0005684" "Malignant neoplasm of urinary bladder"
"5580" "C0161695" "Toxic effect of acid" "A" "C0274829;C0452174;C0497015" "Toxic effect of chiefly nonmedicinal substance;Toxic effect of phosphorus and its compounds;Toxic effect of corrosive acids and acid-like substances"
"5581" "C0007133" "Carcinoma, Papillary" "G/P" "C0006826" "Malignant Neoplasms"
"5582" "C0311335" "Grand Mal Status Epilepticus" "I" "C0311335" "Grand Mal Status Epilepticus"
"5583" "C0340425" "Hypertrophic cardiomyopathy without obstruction" "A" "C0348615" "Other hypertrophic cardiomyopathy"
"5584" "C1167720" "Pancreatic carcinoma stage I" "G/P" "C0006826;C0346647" "Malignant Neoplasms;Malignant neoplasm of pancreas"
"5585" "C0041351" "Tularemia" "I" "C0041351" "Tularemia"
"5586" "C2875223" "chronic cluster headache with intractable headache" "G/P" "C0009088" "Cluster Headache"
"5587" "C2732618" "Sessile Serrated Adenoma/Polyp" "G/P" "C0086692;C0348412" "Benign Neoplasm;benign neoplasm ill-defined sites with the digestive system"
"5588" "C0040588" "Tracheoesophageal Fistula" "A" "C0014852;C0341101" "Esophageal Diseases;Other disorders of oesophagus"
"5589" "C0238132" "Bronchopleural fistula" "A" "C0740253" "Empyema with fistula"
"5590" "C0234016" "Psychogenic impotence" "A" "C0349258" "Failure of genital response"
"5591" "C0022806" "Kwashiorkor" "I" "C0022806" "Kwashiorkor"
"5592" "C0033626" "Protein Deficiency" "G/P" "C0162429" "Malnutrition"
"5593" "C0274317" "Complication of catheter" "G/P" "C0496137;C0869099" "Unspecified complication of procedure;Other complications of internal prosthetic devices, implants and grafts, NEC in ICD10"
"5594" "C0008780" "Ciliary Motility Disorders" "G/P" "C0000768;C0018798;C0035204;C0348712" "Congenital Abnormality;Congenital Heart Defects;Respiration Disorders;Other disorders of lung"
"5595" "C0086647" "MPS III A" "A" "C0026703" "Mucopolysaccharidoses"
"5596" "C0259800" "Purulent endophthalmitis" "I" "C0259800" "Purulent endophthalmitis"
"5597" "C0022573" "Keratoconjunctivitis" "I" "C0022573" "Keratoconjunctivitis"
"5598" "C1321319" "Retinal embolus" "A" "C0035326" "Retinal vascular occlusion"
"5599" "C2363919" "Childhood depression" "G/P" "C0013415;C0349217;C0349227;C0349350" "Dysthymic Disorder;Depressive episode, unspecified;Other specified mood [affective] disorders;Unspecified behavioral and emotional disorders with onset usually occurring in childhood and adolescence"
"5600" "C0153064" "Encephalomyelitis, Western Equine" "I" "C0153064" "Encephalomyelitis, Western Equine"
"5601" "C0022603" "Seborrheic keratosis" "I" "C0022603" "Seborrheic keratosis"
